FID,pid,lat_PC,lon_PC,heading,pitch,roll,year,month,coord_X_pr,coord_Y_pr,svf,KR_PC_SVF,lon_,lat_,gsv_svf,lidar_svf,SVF_Center,SVF_Left,SVF_Right,Dist_Left,Dist_Right,Camera_Height,Offset_Left,Offset_Right
12062,aeMvilwf0WwEcHE_0iz4fA,37.7221384232,-122.4280656,30.7548027039,93.6233215332,357.810455322,2022,3,550403.392458,4175140.34989, ,0.852395601887,-122.428065648,37.7221384232,0.843691825867,0.854610025883,,0.6786008305277108,0.6949982593816535,,,0.6008533239364624,0.11931735277175903,0.11931735277175903
12066,akjf2-16Y9pEj05DWrxlVQ,37.7827155976,-122.4849122,356.401763916,92.2890777588,1.11297225952,2022,5,545356.597523,4181832.22143, ,0.706152373895,-122.484912151,37.7827155976,0.687841796875,0.716200530529,,0.5623573285169948,0.5419387047929398,,,0.5945841073989868,0.1243327260017395,0.1243327260017395
12067,aeRY_mYGuksJLEOeO1UweQ,37.7492193303,-122.4097623,174.626449585,88.4496688843,0.372104108334,2022,2,551997.4953,4178154.94749, ,0.686035505208,-122.409762342,37.7492193303,0.625030517578,0.713015556335,,0.49788621848227044,0.5025229983134288,,,0.6568453311920166,0.07452374696731567,0.07452374696731567
12071,alAcx3LBDcveYEFfV4uL2A,37.7991245856,-122.4182165,42.9952735901,89.600112915,359.904449463,2022,3,551218.2762,4183687.23466, ,0.44093696023,-122.418216454,37.7991245856,0.41585688591,0.34137198329,,0.25494453836593595,0.25589123236000305,,,0.7409545183181763,0.00723642110824585,0.00723642110824585
12072,ai_nP-wvoingKFrERxAIag,37.8249909874,-122.3697694,331.287506104,89.7946243286,1.17761170864,2023,1,555464.0786,4186584.767, ,0.852041622482,-122.369769419,37.8249909874,0.844590568542,0.908077597618,,0.7237731083772864,0.7070291277653381,,,0.5959635376930237,0.12322917580604553,0.12322917580604553
12073,adEIOSt9XjQLiBGk9AhKCw,37.7844698075,-122.4326778,262.6065979,87.534072876,0.419625908136,2022,4,549954.9988,4182053.46917, ,0.662701538449,-122.432677849,37.7844698075,0.649834680557,0.652302145958,,0.5206760431875792,0.4950443676661422,,,0.5272255539894104,0.17821958661079407,0.17821958661079407
12074,agDw7AsnGjGiB4Mh4mt46A,37.8032532519,-122.4240524,255.554367065,83.7303848267,352.39831543,2022,5,550701.670203,4184142.12754, ,0.478798189545,-122.424052424,37.8032532519,0.309952068329,0.491114258766,,0.29059805866365207,0.2798170286317536,,,0.810605525970459,0.04848438501358032,0.04848438501358032
12075,am5K-Pi8naQz1vOLnJ2hbQ,37.7284139919,-122.4493008,269.15435791,86.4490280151,0.487989723682,2022,3,548527.8764,4175825.39517, ,0.894784606383,-122.449300757,37.7284139919,0.877769327164,0.896768450737,,0.8274158096544447,0.8053589518628088,,,0.5337569713592529,0.1729944348335266,0.1729944348335266
12076,aowF28bCdCgrIZ7TQDbqsQ,37.7615594578,-122.468293,357.272644043,88.5414886475,1.18138349056,2022,4,546833.367287,4179493.15999, ,0.776148922144,-122.468293001,37.7615594578,0.775639486313,0.789287149906,,0.602463412744482,0.6015191518364529,,,0.6085734367370605,0.113141268491745,0.113141268491745
12077,ajP92r-K29XtGR0ECyw7kg,37.7460917746,-122.4244546,174.424285889,84.3824920654,357.954650879,2022,7,550705.2925,4177799.88749, ,0.592986776605,-122.424454583,37.7460917746,0.559452581406,0.624374508858,,0.43086510897180935,0.43688646019317745,,,0.7287962436676025,0.01696300506591797,0.01696300506591797
12078,aXq8XqSsEElABkepyqOzkg,37.7294476954,-122.458198,359.3095703,93.1472168,0.851608396,2022,3,547743.175185,4175935.50855, ,0.951778269922,-122.458198026,37.7294476954,0.902593333623,0.941869020462,,0.8610240216135908,0.8590031742231484,,,0.5796943306922913,0.13624456524848938,0.13624456524848938
12079,ak-huKf2ctzjBGBA0PyEjg,37.7828619023,-122.4672587,266.78793335,90.3391799927,0.573800384998,2023,1,546911.013293,4181857.16282, ,0.780988171795,-122.467258654,37.7828619023,0.753185510635,0.767701923847,,0.6419510260663107,0.6366598339141512,,,0.6392207145690918,0.08862346410751343,0.08862346410751343
12080,ais8xpzfXTPAgk0hcr5WSA,37.7874339766,-122.4903002,28.3813285828,90.28388977,359.040710449,2022,4,544879.292022,4182353.12181, ,0.848695327862,-122.490300185,37.7874339766,0.825850057602,0.868380725384,,0.738962459474846,0.7196876967496727,,,0.5967555046081543,0.12259560823440552,0.12259560823440552
12081,anw6uIRQ1GTZT3CzBmqpXw,37.7290298694,-122.4005549,119.910110474,88.7523574829,0.49673345685,2022,5,552822.983811,4175920.10902, ,0.872822865228,-122.400554913,37.7290298694,0.866661739349,0.891057670116,,0.7515698881989238,0.7425286743231654,,,0.5707626342773438,0.14338991045951843,0.14338991045951843
12082,agUHNaWs4aaRe27YVhy1TA,37.7361460463,-122.3975041,215.436386108,97.3169021606,359.763641357,2022,5,553086.740915,4176711.36434, ,0.827969129436,-122.397504116,37.7361460463,0.805361795425,0.823493897915,,0.6645153019784478,0.654271641079596,,,0.6086640357971191,0.11306878924369812,0.11306878924369812
12086,aY3HZ35SaXcDKJMqxTQk4w,37.7879167623,-122.4416326,80.80981445,88.6669387817,1.29189360142,2022,5,549164.206789,4182431.16059, ,0.681845767317,-122.441632602,37.7879167623,0.658611297607,0.600042402744,,0.4917936904696646,0.47694357642356483,,,0.5781799554824829,0.13745605945587158,0.13745605945587158
12087,akhke-c4TvrWv841CFByPQ,37.727972194,-122.387881,216.073867798,85.5378875732,359.8779297,2022,5,553940.580728,4175809.98745, ,0.839957661326,-122.387881041,37.727972194,0.855341053009,0.853699147701,,0.6876541607247207,0.6768751386058223,,,0.6017097234725952,0.1186322271823883,0.1186322271823883
12088,adr5VW7jRYAHtxuALN2kTw,37.7175356736,-122.47921,47.9633102417,90.9263305664,359.418518066,2022,3,545898.954463,4174603.38653, ,0.865671935245,-122.479209986,37.7175356736,0.833824396133,0.897459387779,,0.7529965567613339,0.7532607920702786,,,0.5957174301147461,0.12342607975006104,0.12342607975006104
12089,aYo1y7G5AIc9JFatlS4Bgg,37.7394493976,-122.4277112,339.729888916,82.71291351,1.475163937,2022,2,550422.889467,4177061.16558, ,0.741137034683,-122.427711201,37.7394493976,0.716214561462,0.543628692627,,0.5333285440228541,0.5315921229079936,,,0.6938583254814148,0.04491335153579712,0.04491335153579712
12090,amLavhSx6g9cUsQbfDFYeg,37.7967738949,-122.4155433,262.340423584,80.2127609253,357.961975098,2022,3,551455.244285,4183427.89421, ,0.722533069328,-122.415543301,37.7967738949,0.710632610321,0.725971460342,,0.5677046220456,0.5756073078444448,,,0.6010184288024902,0.11918526887893677,0.11918526887893677
12091,aqn6V2rmbfUiVfSMLbe5hQ,37.7610406571,-122.4008382,86.9976425171,77.8583679199,0.366979300976,2022,4,552775.281496,4179471.50759, ,0.83349247677,-122.400838233,37.7610406571,0.810674619675,0.858122467995,,0.7085701260683881,0.6789812353949262,,,0.6340913772583008,0.09272688627243042,0.09272688627243042
12092,arRrU0m0F3lkcVcOxtOuHw,37.7351732514,-122.4330589,314.965545654,89.6017532349,357.940032959,2022,2,549954.587576,4176583.8664, ,0.795524580802,-122.433058892,37.7351732514,0.761512517929,0.760800123215,,0.6513428345573536,0.6466431176624323,,,0.7085039019584656,0.033196866512298584,0.033196866512298584
12093,aqGPz5J_f5iENozUHPLEvw,37.7145946157,-122.4662176,359.098083496,101.188056946,0.776847720146,2022,4,547045.880668,4174283.52917, ,0.804085801448,-122.466217645,37.7145946157,0.787458610535,0.758291721344,,0.654992948591796,0.6638307965488162,,,0.6261869668960571,0.09905046224594116,0.09905046224594116
12094,anjzjKneNEyd9aosmcrTQw,37.7581758906,-122.4270669,265.680511475,93.088432312,1.64827764034,2022,4,550466.935,4179139.19354, ,0.503344976305,-122.427066936,37.7581758906,0.235639619827,0.0426751859486,,0.29783944368874066,0.24307940527817504,,,0.6048610210418701,0.11611118912696838,0.11611118912696838
12095,aqYDbCUocoCjOx0FzfyNKQ,37.77902345,-122.4403289,350.027496338,86.7131271362,1.44915807247,2022,6,549284.899712,4181445.14008, ,0.715871986435,-122.440328948,37.7790234516,0.699938392639,0.762057602406,,0.5161300444928623,0.5078587060665045,,,0.6343495845794678,0.09252035617828369,0.09252035617828369
12096,au_06wF1hWsZpVaitFTw1w,37.7712985988,-122.4533033,163.751663208,89.9676361084,0.828141033649,2022,4,548147.376993,4180581.31659, ,0.622694260469,-122.453303253,37.7712985988,0.562846326828,0.587941288948,,0.4419564766882644,0.4227648127625593,,,0.5807404518127441,0.13540765643119812,0.13540765643119812
12097,ar1U37PSlZq1EnmcFbqBrA,37.7518439265,-122.4890122,266.3352051,86.559173584,0.252838999033,2022,3,545014.265938,4178405.06603, ,0.885790870855,-122.48901225,37.7518439265,0.884122467041,0.757913708687,,0.7708584738955432,0.7590610361217753,,,0.5850567817687988,0.13195458054542542,0.13195458054542542
12098,aoUm1nzefrIBrmwnITP7Jw,37.8012440704,-122.4465411,169.89465332,90.1868286133,1.01740372181,2022,5,548723.253458,4183907.24917, ,0.842082785152,-122.44654114,37.8012440704,0.822891378403,0.84025478363,,0.7263012469246266,0.725827221294046,,,0.5971483588218689,0.12228134274482727,0.12228134274482727
12099,awy0hGGx-RAgjQTmZqcwkA,37.7133052017,-122.438296,71.0186309814,88.1971282959,359.483612061,2022,2,549507.685154,4174154.86347, ,0.8143250058,-122.438295978,37.7133052017,0.795896911621,0.679721176624,,0.6378361056030134,0.6634636762015104,,,0.5968902707099915,0.12248781323432922,0.12248781323432922
12100,aiamCwhfEgvM4FDggqOghA,37.777699561,-122.4391468,262.779998779,94.4024581909,358.828277588,2022,6,549389.885892,4181298.8791, ,0.677903625069,-122.439146755,37.777699561,0.651368141174,0.670558154583,,0.47409513551564986,0.48228714070914736,,,0.6841219663619995,0.05270242691040039,0.05270242691040039
12101,asYZY1d0BE94OTlfoghP_A,37.7542389026,-122.4120585,85.1623916626,88.2727355957,359.661254883,2022,4,551791.712592,4178710.59003, ,0.835845343933,-122.4120585,37.7542389026,0.806905651093,0.86459428072,,0.6685837080252327,0.6626131061760496,,,0.5385448336601257,0.16916415095329285,0.16916415095329285
12102,atSJBbCyfl1RA7nclPMi9A,37.75781857,-122.4146378,175.641662598,96.83403015,0.8450922966,2022,3,551562.015411,4179106.32634, ,0.800755767749,-122.414637803,37.7578185746,0.775643777847,0.749594211578,,0.6576724292880268,0.6575537742960209,,,0.6043703556060791,0.1165037453174591,0.1165037453174591
12106,amCKXjoqZUa7shAir__tPw,37.7916501696,-122.4812362,14.7126550674,91.2255020142,359.456207275,2023,1,545674.789832,4182825.29432, ,0.808845884117,-122.481236201,37.7916501696,0.787996721268,0.849864542484,,0.6969801722029659,0.667925799260053,,,0.5786534547805786,0.1370772421360016,0.1370772421360016
12107,apVPsrXNwAQQbJzG4mSTdQ,37.7730962012,-122.3967984,221.197692871,89.9010772705,0.715197265148,2022,4,553122.497544,4180811.34739, ,0.484741034703,-122.396798384,37.7730962012,0.22780046463,0.0555684156716,,0.21372511138744887,0.1701904365611096,,,0.612786591053009,0.1097707450389862,0.1097707450389862
12108,az-xhNAUalP3LITXA0FGbw,37.7462506745,-122.4376455,84.55136871,80.4028778076,0.727016746998,2022,3,549543.065621,4177810.453, ,0.818478000744,-122.437645472,37.7462506745,0.804963493347,0.816602945328,,0.6588390992619002,0.6484579818342008,,,0.6251157522201538,0.09990739822387695,0.09990739822387695
12109,amHLlfCWU0nMPxhAgXEA-A,37.7302565042,-122.4658732,103.796569824,94.0313339233,0.258102149,2022,3,547066.330131,4176021.35838, ,0.822609625481,-122.465873174,37.7302565042,0.803007602692,0.839070737362,,0.7230098569634491,0.7048705275493082,,,0.6420161128044128,0.08638709783554077,0.08638709783554077
12110,artVqlEGAYc43Qgh68jkfA,37.7385661428,-122.4850755,176.580459595,92.2684860229,0.271171957254,2022,4,545369.167595,4176933.81813, ,0.842665180135,-122.485075547,37.7385661428,0.812677526474,0.828059017658,,0.7495011406993086,0.7175704715910869,,,0.602852463722229,0.11771804094314575,0.11771804094314575
12111,arCD2RT8Qdk-U4dzGhTB9Q,37.7222498155,-122.4123119,342.652801514,85.9150009155,0.285881578922,2022,2,551791.673498,4175161.30501, ,0.778223362228,-122.412311887,37.7222498155,0.739677429199,0.690977096558,,0.5898705098547236,0.5958712051246405,,,0.6429949998855591,0.08560401201248169,0.08560401201248169
12112,ajd4KaVA5JXWIWPUJ1DjEw,37.7878740776,-122.4184758,350.575622559,89.9855499268,359.707214355,2024,7,551203.20909,4182438.8531, ,0.647830343475,-122.41847579,37.7878740776,0.62240653038,0.680377840996,,0.4581787961992226,0.47378424128758334,,,0.6003652811050415,0.11970779299736023,0.11970779299736023
12113,asQsXQ46ZobWTYybIqzvQg,37.7825607059,-122.3942088,44.6587295532,93.3985900879,3.547389746,2023,3,553343.7573,4181862.90282, ,0.678237492446,-122.394208789,37.7825607059,0.605710601807,0.749580025673,,0.47530919583143266,0.44556891681640765,,,0.6212688684463501,0.10298493504524231,0.10298493504524231
12114,azDAAzIUcZm3tpwK6K2waw,37.7300326348,-122.463638,307.441680908,82.93784332,359.67489624,2022,3,547263.436224,4175997.646, ,0.859626810155,-122.463637969,37.7300326348,0.83673119545,0.851509988308,,0.7458723628409526,0.7408332455465773,,,0.6283929944038391,0.09728562831878662,0.09728562831878662
12118,b-cVcKu7sKZks7aOfRz2kw,37.742705303,-122.4213688,297.042449951,86.1262817383,1.23327028751,2022,2,550979.474508,4177425.8392, ,0.592856802109,-122.421368791,37.742705303,0.575614404678,0.617077112198,,0.39545731290790964,0.3942110897592238,,,0.7211192846298218,0.023104608058929443,0.023104608058929443
12119,arhdCpL7YeoYuL1fqtF8FQ,37.7667663789,-122.4077067,175.232772827,92.7948303223,0.801920056343,2022,10,552166.263073,4180102.91915, ,0.706410656095,-122.407706743,37.7667663789,0.667071485519,0.719270467758,,0.5457947756885567,0.5317860416146657,,,0.5551443099975586,0.15588456392288208,0.15588456392288208
12120,a_UpgYwYmiQzTaG26gF2aA,37.7174613163,-122.4586898,88.5375595093,90.5143356323,2.03719830513,2022,4,547707.527182,4174605.39177, ,0.783032506436,-122.458689806,37.7174613163,0.730261135101,0.848848044872,,0.6422886259552013,0.6193904016815694,,,0.6040760278701782,0.1167391836643219,0.1167391836643219
12121,ax-XyDnGSxIM9zxNgYCrgg,37.7731001997,-122.3933276,224.728973389,90.73537445,0.069611885,2022,4,553428.163785,4180813.76793, ,0.606733411846,-122.393327569,37.7731001997,0.538376903534,0.418722689152,,0.4017264067410677,0.38839851572598766,,,0.644967794418335,0.0840258002281189,0.0840258002281189
12122,awvHuhtP-tlApGGiPQDWkw,37.735135416,-122.4296171,232.274597168,87.235710144,0.880783081055,2022,4,550257.880737,4176581.5108, ,0.718495755042,-122.429617098,37.735135416,0.698027420044,0.790308356285,,0.5411471166052979,0.5197685680258491,,,0.6687865853309631,0.06497073173522949,0.06497073173522949
12123,avCjfBpe2JQPAUj6cD0mxw,37.7359615122,-122.4296473,50.3320083618,91.868812561,1.32436931133,2022,3,550254.6576,4176673.14868, ,0.684072439279,-122.42964734,37.7359615122,0.653601455688,0.686290442944,,0.4884127535808976,0.44622382601584953,,,0.6253854036331177,0.09969168901443481,0.09969168901443481
12124,b-qMjem5MRIk8Xxs5Ib8aQ,37.78070289,-122.3888025,214.288848877,90.54003906,2.95703339577,2022,8,553821.166889,4181659.87708, ,0.630759384441,-122.388802502,37.7807028935,0.527327251434,0.292062997818,,0.41799804718538663,0.390302926561228,,,0.6296085715293884,0.09631317853927612,0.09631317853927612
12125,ausazqx-LaPdWvfYjbJZZw,37.7952148245,-122.4148994,181.164703369,96.9579315186,2.48796963692,2022,9,551513.016604,4183255.27047, ,0.678447787996,-122.414899394,37.7952148245,0.670445871353,0.693226337433,,0.5248059001662645,0.5194776809104545,,,0.6939449906349182,0.04484403133392334,0.04484403133392334
12126,asffwy3ovtka1fJk5YXMHA,37.7575942,-122.4231299,81.90114594,84.6352005005,356.92565918,2022,4,550814.13141,4179076.78587, ,0.716488556401,-122.42312989,37.7575941951,0.703773784637,0.739569187164,,0.5698341660392993,0.5568276662488905,,,0.6533570885658264,0.07731431722640991,0.07731431722640991
12127,b0dlzII9qsUxjGWrHtTh8g,37.7985857468,-122.4232204,256.332946777,91.0059356689,4.903147697,2022,10,550778.113913,4183624.72078, ,0.55636304591,-122.423220364,37.7985857468,0.489912652969,0.582298636436,,0.38160275360209495,0.3621343655195561,,,0.8452873826026917,0.07622987031936646,0.07622987031936646
12128,awu9NXDUz9WriS0IZmqBoQ,37.7680864272,-122.4449043,171.515075684,97.1566009521,0.409318178892,2022,6,548889.188165,4180229.28564, ,0.731920139566,-122.444904324,37.7680864272,0.701105546951,0.685323059559,,0.5404194223203862,0.5318444066153507,,,0.5997915267944336,0.12016680836677551,0.12016680836677551
12129,b-HWB2Vo9lpAH8b1do7-pw,37.7362740726,-122.4148153,4.028403759,94.56987,4.1402964592,2023,1,551561.3255,4176715.893, ,0.771823839852,-122.414815309,37.7362740726,0.722563552856,0.648752272129,,0.5883009190814514,0.5874574836498808,,,0.7535797357559204,0.002863764762878418,0.002863764762878418
12130,asVv8xkGeTW_PPd-cRIMVQ,37.8041385819,-122.4549714,260.451873779,89.58506012,359.914367676,2022,5,547979.226435,4184224.03339, ,0.963220510399,-122.454971382,37.8041385819,0.925522851944,0.984954118729,,0.9277222239525484,0.927559257618531,,,0.5681748986244202,0.1454600989818573,0.1454600989818573
12134,azkVH4LfwDWrJWrcT8TqBg,37.7245679,-122.4088876,339.351837158,91.57534027,0.55294495821,2022,2,552091.831045,4175420.39257, ,0.796824095564,-122.408887561,37.7245679041,0.817189407349,0.89310336113,,0.6349754788853,0.6456289585439957,,,0.6012143492698669,0.11902853846549988,0.11902853846549988
12135,abfdEfWAG-YZfiONxU8Gnw,37.727186277,-122.3905663,304.893280029,89.9675445557,1.45148098469,2022,5,553704.517485,4175721.24751, ,0.888326535509,-122.390566307,37.727186277,0.853990602493,0.910114824772,,0.7850991515475088,0.7854607826202162,,,0.5998497009277344,0.12012025713920593,0.12012025713920593
12136,b1YzZFNjYzi6Rk-lLkNUvw,37.7599162267,-122.4616256,313.639099121,80.7228393555,5.60492134094,2023,1,547421.694888,4179314.20394, ,0.725737768728,-122.461625579,37.7599162267,0.691284370422,0.712004601955,,0.5495119485119092,0.5248220366610609,,,0.5943244099617004,0.12454047799110413,0.12454047799110413
12137,aqhCSUqb1wnsRFPMZ54VfQ,37.7630048927,-122.4183959,350.717437744,89.7153015137,1.30232226849,2023,1,551227.397571,4179679.67877, ,0.776670312659,-122.418395941,37.7630048927,0.765058660507,0.825607717037,,0.6456758926723926,0.6336306874286137,,,0.6289643049240112,0.09682857990264893,0.09682857990264893
12138,b0DnSVlwqpoIQ9pblAnWiA,37.7108432475,-122.4686133,62.9329185486,89.9681015015,0.846796989,2022,4,546837.0969,4173866.12222, ,0.793826257534,-122.468613279,37.7108432475,0.749697685242,0.801112771034,,0.6530195764295532,0.6118430250351314,,,0.584410548210144,0.13247159123420715,0.13247159123420715
